ID,Date,Location Name,Tweet,Quoted Tweet Text,Tweet Sentiment Score,Tweet Sentiment Magnitude,Location
1.22E+18,1/27/2020,"Zulia, Venezuela","Min. @AlvaradoC_MPPS: El coronavirus es una mutación que tiene el 85% de los virus anteriores, con nuevas propiedades. Este virus produce una enfermedad respiratoria aguda viral.
@CarnetDLaPatria 
@ConElMazoDando 
@VTVcanal8 
https://t.co/qfte98xV53",,0,0.800000012,"10.0437564,-72.2191181"
1.22E+18,1/27/2020,Cuba,"#Cuba refuerza medidas de vigilancia y control en fronteras, ante nuevo #coronavirus  (+ Infografías) https://t.co/HsDVsjJOHM",,0.100000001,0.100000001,"23.0131338,-80.8328748"
1.22E+18,1/27/2020,CDMX,"*Coronavirus ataca*
-Netflix: Qué causalidad, acabo de estrenar un documental que se llama Pandemia 😐",,0.100000001,0.100000001,"19.4326296,-99.1331785"
1.22E+18,1/27/2020,"Lima, Peru","Bueno a según el coronavirus ya llego a Perú, eso es todo amigos, ya fue 😷",,0.300000012,0.300000012,"-12.0621065,-77.0365256"
1.22E+18,1/27/2020,Ciudad de México,"#21Noticias | Reconoce #OMS que el #coronavirus representa un riesgo alto para el mundo; lo corrige de moderado a alto. Aquí los detalles. 👇
1221945910021640193,2020-01-27 23:59:42,""Xalapa, Veracruz de Ignacio de la Llave","Ya cuando el bicho mata más que la gripe española es porque no hay nada más letal que eso... ¿Ven cómo aumentan losnpuntitos negros?
1221945903457566720,2020-01-27 23:59:40,Sonora ,@andreavillamon Jajajajajjajajajaja pinche coronavirus,
1221945885745086464,2020-01-27 23:59:36,Venezuela,""#ALERTA #Coronavirus Son 18 países con al menos un caso confirmado a la fecha:
🇺🇸 EEUU
🇨🇳 China
🇯🇵 Japón
🇰🇷 Corea del Sur
🇸🇬 Singapur
🇹🇼 Taiwán
🇹🇭 Tailandia
🇻🇳 Vietnam
🇭🇰 Hong Kong
🇫🇷 Francia
🇱🇰 Sri Lanka
🇲🇾 Malasia
🇦🇺 Australia
🇩🇪 Alemania
🇳🇵Nepal
🇰🇭 Camboya
🇲🇴 Macao
🇨🇦 Canadá",0.200000003,0.800000012,"19.4326296,-99.1331785"
1.22E+18,1/27/2020,Punto Fijo,"Están las ""chem-trails"" detrás de los coronavirus...?",,0.200000003,0.200000003,"11.6925865,-70.2015372"
1.22E+18,1/27/2020,"Buenos Aires, Argentina","@Alejoo_salas No entiendo cómo pueden comer esas cosas así, se merecen el Coronavirus",,0.400000006,0.400000006,"-34.6075682,-58.4370894"
1.22E+18,1/27/2020,Perú,"#AhoraEsNoticia #27Ene | 4 casos sospechosos de Coronavirus en Perú, declaran infundado pedido de prisión preventiva a conductor de camión cisterna que causó incendio en VES, Frepap y Acción Popular regresan al Congreso y Heresi se retira de la política ► https://t.co/4j6KK8dxv6 https://t.co/KVs1axEBCk",https://t.co/gPuaXvHNnN,0,0,"-6.8699697,-75.0458515"
1.22E+18,1/27/2020,Medellín,Alcaldía de Medellín adopta medidas para prevenir casos de Coronavirus https://t.co/QCbSRZeRuE,,0.200000003,0.200000003,"6.2443382,-75.573553"
1.22E+18,1/27/2020,Dominican Republic,Conozca las medidas adoptadas por embajada de China en RD como respuesta al coronavirus https://t.co/fq7DpIXBbH https://t.co/aBomnirZIk,,0,0,"19.0974031,-70.3028026"
1.22E+18,1/27/2020,"Valledupar, Colombia",Pareja abandonó a sus hijos antes de un vuelo porque sospecha de coronavirus https://t.co/0HfJq90JUN,,-0.200000003,0.200000003,"10.4650361,-73.2528426"
1.22E+18,1/27/2020,CDMX,"#ULTIMAHORA 
Con Alemania, hasta este momento se sabe que el coronavirus ha llegado a 18 naciones, en México todos los posibles infectados han resultado negativo.
https://t.co/TKS39eIQMD",,0,0.699999988,"19.4326296,-99.1331785"
1.22E+18,1/27/2020,aregua-paraguay,"ÚLTIMA HORA
Perú informa de cuatro pacientes bajo sospecha de contagio por coronavirus",,0.100000001,0.100000001,"-25.3129449,-57.3852339"
1.22E+18,1/27/2020,"Bogotá, D.C., Colombia","Aquí puedes ver los lugares ya confirmados con coronavirus y los que están en sospecha...
Coronavirus - https://t.co/1L2NWGcHxl",,0.300000012,0.699999988,"9.3412629,-74.4950717"
1.22E+18,1/27/2020,"Valle De La Pascua, Venezuela",VIDEO: Wuhan se convierte en una ciudad fantasma tras el cierre por el coronavirus - RT https://t.co/TfjE2rCkgD,,0,0,"9.2139083,-66.0065129"
1.22E+18,1/27/2020,Caracas - Venezuela,#ENDeportes El coronavirus obliga a suspender los Juegos Nacionales de Invierno https://t.co/QI5o7XAdJ8  https://t.co/Tw76Mct58e,,-0.300000012,0.300000012,"10.506098,-66.9146017"
1.22E+18,1/27/2020,Chile,"Ciudad de Wuhan en China construirá otro hospital réplica del SARS para tratamiento del nuevo Coronavirus
https://t.co/azpYwwJzOi https://t.co/yZ1jabJAyN",,0.100000001,0.100000001,"-31.7613365,-71.3187697"
1.22E+18,1/27/2020,Guatemala,Perú informa de cuatro pacientes bajo sospecha de contagio por coronavirus https://t.co/WFWL4OAbN0,,0,0,"15.6356088,-89.8988087"
1.22E+18,1/27/2020,Guayaquil-Ecuador,Ecuador informa de un sospechoso de coronavirus en Quito https://t.co/jTdK5iIsVi,,0,0,"-2.1899066,-79.887726"
1.22E+18,1/27/2020,Paraguay,Ahora vamos a tener que usar trajes espaciales para no contagiarnos con dengue o coronavirus https://t.co/9nIlz9vNkc,"De China a Paraguay: 35 personas llegaron, el virus incuba en 15 días, hay alerta https://t.co/2IpZdcqM2q",0,0,"-23.3165935,-58.1693445"
1.22E+18,1/27/2020,"Cataluña, España","Sanidad activa el protocolo por un posible caso de coronavirus en Alicante.
https://t.co/VJiOFZrSJ9 vía @ABC_CValenciana",,0.300000012,0.699999988,"41.8523094,1.5745043"
1.22E+18,1/27/2020,Ecuador,"#PrevenciónEsSalud | Mantenerse en calma y tomar las medidas de prevención es la mejor forma de estar sanos. En Ecuador no hay casos confirmados de #Coronavirus.
¡Un Ecuador informado, es un Ecuador sano! https://t.co/RISa07GF4f",,0.400000006,2,"-1.3397668,-79.3666965"
1.22E+18,1/27/2020,"Caracas, Venezuela",Con este mapa de Google podrás ver en tiempo real casos del coronavirus https://t.co/EP7xXKX0pE,,0.5,0.5,"10.506098,-66.9146017"
1.22E+18,1/27/2020,"Seattle, WA",@LaMarsellesa_ Hay un paciente con coronavirus a 15 minutos de mi casa :(,,-0.300000012,0.300000012,"47.6038321,-122.3300624"
1.22E+18,1/27/2020,A Coruña - Galicia - España,"Ministerio de Asuntos Exteriores: Evacuen urgentemente a los españoles atrapados en Wuhan, epicentro del Coronavirus - ¡Firma la petición! https://t.co/lEFYEpPTAw a través de @change_es",,0,0.200000003,"43.3712091,-8.3958768"
1.22E+18,1/27/2020,Argentina,"CHINA:
Las autoridades chinas bloquean los vuelos de repatriación de ciudadanos extranjeros en Wuhan, reveló una fuente del Ministerio de Relaciones Exteriores.
Cientos de británicos están varados en el centro del brote de coronavirus.",,0.100000001,0.200000003,"-34.9964963,-64.9672817"
1.22E+18,1/27/2020,"Nueva York, USA","Cuánto costará la vacuna del Coronavirus? 
1221945610204536832,2020-01-27 23:58:30,""Puebla, México.","#Nacionales #Salud descarta casos sospechosos de #coronavirus en las últimas 24 horas
Más información:👇
https://t.co/CMfWrcSFeg https://t.co/v5xFG3oPly",0.100000001,0.300000012,"40.7127281,-74.0060152"
1.22E+18,1/27/2020,"Maldonado, Uruguay","@agostinaaznar @ludmimodestinii Si te muerde puede pasar, muchos tienen rabia y otras enfermedades, pero me refería a que no te vas a morir por el coronavirus si medio te funciona el sistema inmunológico (acá fue cuando me di cuenta que estoy jodida)",,0,0,"-34.9087162,-54.9582718"
1.22E+18,1/27/2020,México,"@taexvincent Dejando de lado que tienes razón con lo de no ser xenófobos, no han muerto ni 5 personas por el coronavirus xd",,0,0,"22.5000485,-100.0000375"
1.22E+18,1/27/2020,Mexico,J&amp,J “bastante confiado” en crear una vacuna para el coronavirus en un año https://t.co/QCcMCZhqeh,0.300000012,0.300000012,"22.5000485,-100.0000375"
1.22E+18,1/27/2020,"Xalapa, Veracruz de Ignacio de la Llave","...cuando menos lo esperas, TODOS están enfermos... y muriendo...
1221945548254654468,2020-01-27 23:58:16,""Montevideo, Uruguay",Sigue el brote de coronavirus en tiempo real con este mapa interactivo https://t.co/wcRDjhjtKi,0.100000001,0.200000003,"19.5408338,-96.9146374"
1.22E+18,1/27/2020,Latinoamérica,VIDEO: Wuhan se convierte en una ciudad fantasma tras el cierre por el coronavirus - RT https://t.co/AJkb5kx1Qf,,0,0,"-27.4221702,-55.9350095"
1.22E+18,1/27/2020,"Las Vegas, NV",Países planean evacuar a ciudadanos en China por coronavirus https://t.co/GHn6OjD4gA,,0.100000001,0.100000001,"36.1672559,-115.1485163"
1.22E+18,1/27/2020,Panamá,#ÚLTIMAHORA | Confirman el primer caso de coronavirus en Alemania. https://t.co/ZZyQ3DI6et,,0.200000003,0.5,"8.559559,-81.1308434"
1.22E+18,1/27/2020,"Granada, España","Joder macho no paro de moquear, las señoras chinas que nos han abrazado hoy me han pegado el coronavirus fijo",,0.600000024,0.600000024,"37.183054,-3.6021928"
1.22E+18,1/27/2020,"Sagunto, España",Que me mate ya el coronavirus 0 miedo,,0,0,"39.6791712,-0.2774146"
1.22E+18,1/27/2020,"Sancti Spíritus, Cuba","En #Cuba no se ha notificado ningún caso de #coronavirus, ni siquiera sospechoso que guarde relación epidemiológica con lo que está sucediendo  https://t.co/fEIBeYXuSQ",,-0.400000006,0.400000006,"21.724227900000002,-79.61029160341708"
1.22E+18,1/27/2020,"Lincoln, NE","Primer caso de Coronavirus en Alemania, segundo país europeo en presentar un caso. https://t.co/3GmKD005rT",BREAKING: Germany reports first case of coronavirus https://t.co/XQhLD5wMuG,0.200000003,0.5,"40.8088861,-96.7077751"
1.22E+18,1/27/2020,Venezuela,Contabilizaron 80 muertos por coronavirus en China y al menos 769 nuevos casos https://t.co/HaswaQEOwq                   -,,0,0,"8.0018709,-66.1109318"
1.22E+18,1/27/2020,Perú,[ #Tecnología ] Google Maps te avisa en tiempo real el avance del Coronavirus a nivel mundial https://t.co/vVE94Ztwcw vía @Federación de Periodistas del Perú,,0.100000001,0.100000001,"-6.8699697,-75.0458515"
1.22E+18,1/27/2020,lima- perú,"Señores, a las 7 pm (dentro de 5 min) en RPP radio conversamos con el Dr. George Díaz, jefe del programa de enfermedades infecciosas en el Centro Médico Regional Providencia del estado de Washington. Él descubrió el primer caso confirmado de coronavirus en EEUU.",,0.100000001,0.300000012,"-12.0621065,-77.0365256"
1.22E+18,1/27/2020,Ecuador,"Protección ante Coronavirus! 
Pilas! https://t.co/oCkJnca82z",,0.400000006,1.399999976,"-1.3397668,-79.3666965"
1.22E+18,1/27/2020,"Spain, Andalusia, Málaga.",Los ángeles blancos que arriesgan su vida para salvar a los infectados por el coronavirus https://t.co/ylrSh5fojv vía @el_pais,,0.200000003,0.200000003,"36.7213028,-4.4216366"
1.22E+18,1/27/2020,"San José, Costa Rica",Confirman primer caso de coronavirus en Alemania https://t.co/OM9oyW1kae,,0.300000012,0.300000012,"9.9325427,-84.0795782"
1.22E+18,1/27/2020,"Puebla, México","#Enterate Un joven mexicano que reside en #Wahun la ciudad donde se originó el #coronavirus 😷, pide regresar a su país 
https://t.co/CqCT3aRlvs",,0,0,"18.833333,-98.0"
1.22E+18,1/27/2020,España-Madrid,En España ya tenemos suficiente con que se nos muera gente por la gripe como para que venga el coronavirus ese,,0,0,"40.4167047,-3.7035825"
1.22E+18,1/27/2020,Barquisimeto-Venezuela,"Primer caso confirmado de #Coronavirus en #Alemania (oficial)
1221945338698878977,2020-01-27 23:57:26,""Lima, Peru","Justo los 4 casos de coronavirus están siendo tratados en el hospital de la cuadra donde trabajo 
Todo bien en esta vida https://t.co/Xm4OXghlWc",0.100000001,0.100000001,"10.0740372,-69.3215667"
1.22E+18,1/27/2020,"Guadalajara, Jalisco","#SeñalInternacional 
🦠🇩🇪 Primer caso confirmado de coronavirus en #Alemania. https://t.co/SZGItofW7h",,0.300000012,0.600000024,"20.6720375,-103.3383962"
1.22E+18,1/27/2020,"Dubái, Emiratos Árabes Unidos","El Coronavirus en  Argentina.
👁 Están abriendo camino
Espero no llegue al Ecuador 🇪🇨 ...
🤣🤣🤣 https://t.co/uF7SXOO3Xr",,0.300000012,1,"25.0750095,55.18876088183319"
1.22E+18,1/27/2020,México,El equipo de @ConsulMexSha expresa su respeto y aprecio a los médicos y enfermeras que se encuentran en #Wuhan y en todo #China luchando Vs el #coronavirus y salvando vidas. Gracias 🙏 https://t.co/zQzoGLPqeJ,"En pleno brote de coronavirus, un vídeo en el que se ve a una enfermera de Wuhan llorar a voz en grito ha sacudido las redes sociales en China: “Si descansamos nos tratan como traidores, solo la muerte nos espera aquí” https://t.co/fHB7KRb2JD",0.800000012,1.700000048,"22.5000485,-100.0000375"
1.22E+18,1/27/2020,Bogotá - Colombia,Jajajajaja ese #coronavirus es un loquillo. https://t.co/vnK6nVEcc0,,0.200000003,0.5,"4.59808,-74.0760439"
1.22E+18,1/27/2020,El Salvador,"#ÚltimaHora |
Primer caso confirmado de coronavirus en Alemania. https://t.co/DAn3ml2JgA",,0.200000003,0.400000006,"13.8000382,-88.9140683"
1.22E+18,1/27/2020,"Elche, España","*coronavirus en Torrevieja
[28/1 0:49] ivan't: En plan ha sido un placer conoceros
[28/1 0:51] Tabita: No vuelvas al pueblo gracias
[28/1 0:51] Tabita: Tengo una carrera que sacarme",,0.600000024,0.600000024,"38.2653181,-0.6988488"
1.22E+18,1/27/2020,"Saltillo, Coahuila, México",INTERNACIONAL | Países planean evacuar a ciudadanos en #China por #coronavirus https://t.co/Q1G8v6ss52 https://t.co/ECEHX1A7FF,,0,0,"25.4230425,-100.9927509"
1.22E+18,1/27/2020,"Zulia, Venezuela","China comienza semana contra el coronavirus. Lea más ⏩ https://t.co/rAUqjJ2CEb 
@PDVSA 
@teleSURtv 
@RNVinformativa 
@VTVcanal8 
@ConElMazoDando 
https://t.co/GkMBpNm2B6",,0.100000001,0.200000003,"10.0437564,-72.2191181"
1.22E+18,1/27/2020,Santo Domingo - Dominicano,Presidente Medina se reúne con autoridades de salud para tratar situación del coronavirus https://t.co/BYQR02PhMR https://t.co/aK6U0AW5AV,,0.200000003,0.200000003,"18.4578988,-69.955275"
1.22E+18,1/27/2020,"Guadalajara, Jalisco","#SeñalInternacional 
🦠🇩🇪 Primer caso confirmado de coronavirus en #Alemania. https://t.co/thGu13P864",,0.300000012,0.600000024,"20.6720375,-103.3383962"
1.22E+18,1/27/2020,"La Paz, Bolivia","Realizarán simulacros de atención de casos de coronavirus en aeropuertos de Santa Cruz y La Paz: El Ministerio de Salud realizará simulacros de atención de casos de coronavirus en los aeropuertos de Santa Cruz y La Paz, para… https://t.co/imTPXKGMGu #Bolivia #FmBolivia #Ultimo",,0.200000003,0.5,"-16.4955455,-68.1336229"
1.22E+18,1/27/2020,"Xalapa, Veracruz de Ignacio de la Llave","Tsssss... De repente tu bicho es de los más mortíferos que han existido... Lo rojo es la población infectada mientras que los puntos negros que comienzan a aparecer y a aumentar representan a la población que va muriendo...
1221945230389383168,2020-01-27 23:57:00,México,Descartan casos de personas mexicanas en China enfermas de coronavirus; solo dos mexicanos han manifestado su interés de salir del país https://t.co/iKulVYRtSi,
1221945225972715525,2020-01-27 23:56:59,""Lima, Peru",@MartinVizcarraC  ¿Qué espera para impedir el paso de los chinos a Perú? ¿A caso no piensa proteger al Perú del coronavirus?,0.100000001,0.5,"19.5408338,-96.9146374"
1.22E+18,1/27/2020,"Cali, Colombia","Investigan posible caso de coronavirus en #Cali, Colombia; es un paciente que llegó de Wuhan, China https://t.co/aPTaw9kx1V",,0.200000003,0.200000003,"3.4517923,-76.5324943"
1.22E+18,1/27/2020,"La Plata, Argentina",@nachocope88 No están investigando porque se.llama coronavirus y no coronEvirus,,-0.200000003,0.200000003,"-34.9206797,-57.9537638"
1.22E+18,1/27/2020,Rep. Dom.,Presidente Medina se reúne con autoridades de salud para tratar situación del coronavirus https://t.co/a3KsSKtKD5 https://t.co/DMY8XMc7QL,,0.200000003,0.200000003,"47.192439,8.8516909"
1.22E+18,1/27/2020,San Salvador,@MarceloLarin1 Me gustaría que hablaras de lo que está detrás del coronavirus. Me parece que es una distracción para algo grande.,,0.400000006,0.899999976,"13.6989939,-89.1914249"
1.22E+18,1/27/2020,Panama,"En China como reacción a la situación del #CoronaVirus van a construir un hospital prefabricado para 1000 pacientes en 15 días, en Panamá la licitación del nuevo Hospital del Niño está ESTANCADA por falta de un ""traductor autorizado"".",,-0.100000001,0.100000001,"8.559559,-81.1308434"
1.22E+18,1/27/2020,"Caracas, Distrito Capital",¡DEBE SABERLO! Perú alerta de 4 casos sospechosos con posible contagio de coronavirus #Venezuela  https://t.co/zH854DxvW4,,0.400000006,0.800000012,"10.506098,-66.9146017"
1.22E+18,1/27/2020,"Guayaquil, Ecuador",Ojalá el Coronavirus llegue a la asamblea,,0.300000012,0.300000012,"-2.1899066,-79.887726"
1.22E+18,1/27/2020,"Lima, Peru",Ver las noticias es peor que ver una película de terror carajo entre los congresistas de frepap y el coronavirus quien va a salvarnos,,-0.400000006,0.400000006,"-12.0621065,-77.0365256"
1.22E+18,1/27/2020,Argentina,"@Juanfsm2 @la1eradeldiablo @laderechadiario No, el Coronavirus no tiene potencial pandemico.",,-0.300000012,0.300000012,"-34.9964963,-64.9672817"
1.22E+18,1/27/2020,España,¡El Transversal está disponible! https://t.co/KWwRoqAcks #coronavirus #goya2020,,0.600000024,1.200000048,"39.3262345,-4.8380649"
1.22E+18,1/27/2020,"Lima, Perú","Para esos cojudos que dan bienvenida o toman en broma al coronavirus, ya los quiero ver cuando alguien de su entorno lo contraiga.",,0.400000006,0.400000006,"-12.0621065,-77.0365256"
1.22E+18,1/27/2020,México,"https://t.co/RkN4BbI9Kh: Coronavirus. OMS corrige de ""moderado"" a ""alto"" el riesgo internacional | El Universal - El Universal https://t.co/WzROqfJtXA",,0,0.100000001,"22.5000485,-100.0000375"
1.22E+18,1/27/2020,"Miami, FL Estados Unidos","Muchos pensaron que moriamos todos por la tercera guerra mundial entre eeuu e iran, y capaz moriremos por el coronavirus y el dengue",,0,0,"25.7742658,-80.1936589"
1.22E+18,1/27/2020,"Chaco, Argentina",Efecto coronavirus: qué paja tengo!,,0.200000003,0.200000003,"-26.3829647,-60.8816092"
1.22E+18,1/27/2020,Peru,"@madebu03 En Perú tenemos a burócratas del Minsa que minimizan este riesgo . Realmente esperemos que no haya llegado el Coronavirus pues Perú no tiene la logística ni la cultura preventiva , aún es una república bananera, aunque duela decirlo...",,-0.100000001,0.300000012,"-6.8699697,-75.0458515"
1.22E+18,1/27/2020,"Guayaquil, Ecuador","El chino ese si tiene coronavirus. Tooodas las entidades públicas ya lo saben, no se que esperan para hacerlo público.",,0.200000003,0.5,"-2.1899066,-79.887726"
1.22E+18,1/27/2020,"Arroyo, Puerto Rico,USA","@arnaldoclaudio Si usted lo dice personalmente en este momento le doy mi voto de confianza como ciudadano, por otro lado, sabe algo de las gestiones que se estén realizando, si alguna, sobre el coronavirus, aquí en la isla? Gracias, muchas bendiciones",,0.5,1,"18.1631778,-66.5207577"
1.22E+18,1/27/2020,"Veracruz, Veracruz de Ignacio de la Llave","México, sin el nuevo coronavirus hasta el momento
https://t.co/onprKbOhHx
1221945024256061440,2020-01-27 23:56:11,""Valle De La Pascua, Venezuela",El Dow Jones pierde más de 450 puntos en el contexto de la propagación del coronavirus - RT https://t.co/zQLPW4Ys5K,0.100000001,0.100000001,"20.209222850000003,-96.77386803833646"
1.22E+18,1/27/2020,"Alacant, Espanya",Así es el mapa en tiempo real de la propagación del Coronavirus https://t.co/4NkQq5zIA7 #Coronavirus,,0.200000003,0.200000003,"38.353738,-0.4901846"
1.22E+18,1/27/2020,"Armenia, Colombia","@GustavoBolivar Vean encuentran cepa del Coronavirus...la peor enfermedad contagiosa, una infección... https://t.co/q6UnOEunch",,0,0.600000024,"4.536307,-75.6723751"
1.22E+18,1/27/2020,"Marcos Juárez, Argentina",@alejolucangeli Son países que no la están pasando bien. Países como Alemania no la están pasando bien en términos de coronavirus,,-0.200000003,0.400000006,"-32.6946933,-62.104385"
1.22E+18,1/27/2020,"New York, USA","Vi un video muy feo de alguien en China temblando de #CoronaVirus
porque venía durmiendo re bien ultimamente...",,-0.200000003,0.200000003,"40.7127281,-74.0060152"
1.22E+18,1/27/2020,"Santa Rosa De Lima, El Salvado","EVACUAN A TRES SALVADOREÑOS DE WUHAN POR CORONAVIRUS.
Jóvenes salvadoreños fueron sacados de la ciudad china de Wuhan, el epicentro del brote del “Coronavirus” que ha dejado 80 muertos y miles de contagiados.
Los… https://t.co/4i4OVbsq97",,0.100000001,0.699999988,"13.6259196,-87.8911322"
1.22E+18,1/27/2020,"Madrid, España","WHO está contestando dudas en tiempo real respecto el coronavirus. #coronavirus #WHO 
https://t.co/Qhwyc5tjdO https://t.co/9bBQPvvZ52",,0,0.300000012,"40.4167047,-3.7035825"
1.22E+18,1/27/2020,"Aguascalientes, Ags. MX",Sri Lanka reporta su primer caso de coronavirus https://t.co/Uc8ACOYwgA #Mundo,,0.100000001,0.100000001,"21.8806553,-102.2961323"
1.22E+18,1/27/2020,"Los Angeles, CA",Me tiene nervioso la expansión tan rápida del coronavirus.,,0.100000001,0.100000001,"34.0536909,-118.2427666"
1.22E+18,1/27/2020,#Panamá,Conozca cómo surgieron los #coronavirus y de qué forma pueden propagarse entre la población. #TReporta https://t.co/wUWXP0DGVa,,0.200000003,0.400000006,"8.559559,-81.1308434"
1.22E+18,1/27/2020,"Washington, DC",Inteligencia Rusa investiga el coronavirus como arma biologica de estados unidos (por mi seguridad debo decir que me lo acabo de inventar) pronto ampliamos.,,0.200000003,0.200000003,"38.8949924,-77.0365581"
1.22E+18,1/27/2020,"MANAGUA, NICARAGUA",Confirman el primer caso del coronavirus en Alemania - RT https://t.co/CfJaJyQL3W,,0.100000001,0.100000001,"12.1459907,-86.2746665"
1.22E+18,1/27/2020,Lima,"#coronavirus QUEEN OF POP, WE STAN FOREVER, ven y mátame de una vez.",,0.400000006,0.400000006,"-12.0621065,-77.0365256"
1.22E+18,1/27/2020,Panama,Mi doctora preocupada por eso del coronavirus porque viajare y yo estoy de lo mas normal😅🥺,,0.400000006,0.400000006,"8.559559,-81.1308434"
1.22E+18,1/27/2020,"Guadalajara, Jalisco","⚡⚡ MEXICANOS EN CHINA: Mexicanos que radican en china piden apoyo a las autoridades para salir de ese país considerado epicentro del coronavirus.
⚡⚡ ESPACIOS SEGUROS: Presenta la @SEP_mx un proyecto para establecer entornos seguros en las escuelas de educación básica. https://t.co/RcpHLhklYw",,0.200000003,0.800000012,"20.6720375,-103.3383962"
1.22E+18,1/27/2020,Venezuela,#ALERTA #Coronavirus Se confirma el primer caso positivo del virus en Alemania. Ecuador y Perú están en espera de resultados de exámenes de casos sospechosos.,,0.300000012,0.699999988,"8.0018709,-66.1109318"
1.22E+18,1/27/2020,"Mar del Plata, Argentina",Ahora al kirchnerismo lo llaman coronavirus https://t.co/Hym7IktFzE,Efecto coronavirus en la bolsa porteña: se desploman acciones y bonos  https://t.co/bJemEIBMPm,0.200000003,0.200000003,"-37.9977225,-57.5482703"
1.22E+18,1/27/2020,"Santiago, Chile",🔴 #AlertaT13 | Confirman primer caso de coronavirus en Alemania » https://t.co/fq8DSxIkdJ https://t.co/HV2H3MkDkI,,0.100000001,0.100000001,"-33.4377968,-70.6504451"
1.22E+18,1/27/2020,CHILE,"hay 4 posibles casos de coronavirus en perú weon,si llegó allá demas llega a chile hasta aquí llegamos fue un gusto",,0.699999988,0.699999988,"-31.7613365,-71.3187697"
1.22E+18,1/27/2020,"Córdoba, Argentina","tienen planificado en 2 semanas la finalización de 2 hospitales móviles para tratar un principio de pandemia relacionada al Coronavirus.
La desidia es increíble, espero ver el día de la caída del populismo berreta que ha llevado a la decadencia a este país.",,0.600000024,1.200000048,"-31.4173391,-64.183319"
1.22E+18,1/27/2020,"Distrito Federal, México","Chilangos: jajaja, aquí nunca nos enfermamos porque nuestros tacos son de perro si bien nos va.
Chilangos también: ay, ya viste que el Coronavirus fue porque alguien comió murciélago? Ya no voy a ir al panda express",,0.200000003,0.800000012,"19.4326296,-99.1331785"
1.22E+18,1/27/2020,Paraguay,"@flogismondi @aisman6 Realmente no pueden contagiar a nadie Flo porque el virus se transmite recién una vez que se presenten los síntomas, no antes. Esto según los últimos estudios científicos respecto al nuevo Coronavirus. Te hablo de medicina basada en evidencia.",,0,0.5,"-23.3165935,-58.1693445"
1.22E+18,1/27/2020,Ciudad del Libertador General ,@MayorBWPayne Coronavirus llamado Albert 😖🤬🤬,,0,0,"-39.0202515,-67.5402319"
1.22E+18,1/27/2020,Ciudad de México,Podrían ser cinco millones de casos potenciales de coronavirus en China https://t.co/qIOA6oTlxd https://t.co/zUPA7FvwJE,,0.200000003,0.200000003,"19.4326296,-99.1331785"
1.22E+18,1/27/2020,Centroamérica,#OMS dice que es alto el riesgo del #coronavirus en el mundo.  ¿Qué significa esto para cada nación? https://t.co/jeYxSvwh1u,,0.200000003,0.600000024,"9.5845357,-74.4220208"
1.22E+18,1/27/2020,"Querétaro, México","#LOCAL En China no hay mexicanos contagiados de coronavirus: Ssa y SRE
https://t.co/ehFXo3arwv https://t.co/0TIUdHMcYk",,0,0,"20.8542575,-99.84756"
1.22E+18,1/27/2020,"Oaxaca, México",#Nacional Coronavirus ‘enferma’ a la economía china https://t.co/cW7dxNQQGj https://t.co/Uh3wntlb5h,,-0.200000003,0.200000003,"17.0,-96.5"
1.22E+18,1/27/2020,Cuba,"#Cuba refuerza medidas de vigilancia y control en fronteras, ante nuevo coronavirus https://t.co/rIdq1jNznH",,0.100000001,0.100000001,"23.0131338,-80.8328748"
1.22E+18,1/27/2020,"Querétaro, México","#LOCAL En China no hay mexicanos contagiados de coronavirus: Ssa y SRE
https://t.co/5aj3Hpo51h https://t.co/LywDbTr1Zq",,0,0,"20.8542575,-99.84756"
1.22E+18,1/27/2020,BOCONO,[DESCUBRA] Con este mapa de Google podrás ver en tiempo real casos del coronavirus https://t.co/sb9LqqsOa2,,0.200000003,0.200000003,"9.2439582,-70.2703929"
1.22E+18,1/27/2020,"San Salvador, El Salvador.","Las autoridades de Salud de El Salvador monitorean aeropuertos y fronteras para prevenir posibles casos de coronavirus. La periodista @jenniferhdzTCS nos amplía. (27 de enero ) #N4V 
https://t.co/50aHkxUJBB https://t.co/jFB9Uieo3f",,0.200000003,0.600000024,"13.6989939,-89.1914249"
1.22E+18,1/27/2020,"Rosario, Argentina",12 argentinos están en la ciudad china donde se originó el coronavirus- https://t.co/yLDbxcfOx4 #Radiofonica,,0.100000001,0.100000001,"-32.9595004,-60.6615415"
1.22E+18,1/27/2020,México,"9.- Científico alemán crea inhibidores para contrarrestar nuevo coronavirus; hará pruebas en China
10.- El primer ministro de China, Li Keqiang, pide acelerar la construcción de un hospital provisional para atender a pacientes infectados con el nuevo coronavirus",,0.200000003,0.200000003,"22.5000485,-100.0000375"
