"ID","Date","Location","Tweet","Quoted Tweet Text",,
"1221939815366778880","2020-01-27 23:35:29","Asunción Paraguay  ","OMS revisa a ""alto"" riesgo internacional del coronavirus https://t.co/1NMzRN5yBx",,,
"1221939806135033857","2020-01-27 23:35:26","Ciudad de México","El #coronavirus interrumpe el #rally en los #mercados  https://t.co/AsgADkFjx5 @ExpansionMx #TRMX",,,
"1221939767534931968","2020-01-27 23:35:17","Huaral - Perú","Minsa alerta cuatro casos de pacientes sospechosos de coronavirus en Perú https://t.co/71ljuqD6eo https://t.co/dURe2m1h8E",,,
"1221939758039019521","2020-01-27 23:35:15","Lima, Peru","FOTOS: Así es por dentro el mercado donde se habría originado el coronavirus - RT https://t.co/mheXQqSmNT",,,
"1221939722676789251","2020-01-27 23:35:07","Tucumán, Argentina","TEMOR | En China cada día aumenta el número de muertes y contagios por el coronavirus, que ya registró casos en Europa y América
👇🏽

https://t.co/4ZrxsFQwkm https://t.co/hiUNqPnU72",,,
"1221939719161942016","2020-01-27 23:35:06","Cuba","Cuba sin casos de coronavirus, refuerza controles sanitarios (+Video) https://t.co/rO7uUTElAR",,,
"1221939713784762368","2020-01-27 23:35:04","Hermosillo, Sonora","Has el momento, dos mexicanos han manifestado deseo por salir de China, tras el brote del coronavirus.
https://t.co/DSCMhajXrH",,,
"1221939711121526785","2020-01-27 23:35:04","Madrid","os imaginais que las cosas de aliexpress llegan con coronavirus?🤡 fantasía",,,
"1221939710710439936","2020-01-27 23:35:04","Riohacha","El temor al coronavirus chino castiga las bolsas y lastra el precio del crudo https://t.co/Rpme8LGZUw https://t.co/eAP9Xfb038",,,
"1221939704473350144","2020-01-27 23:35:02","Sinaloa","Confirman el primer caso del coronavirus en Alemania https://t.co/lbZZ6yLirK #Internacionales",,,
"1221939696286208000","2020-01-27 23:35:00","Spain","Sonia Zúñiga (CSIC), sobre el coronavirus: ""No hay que estar alarmados, hay que estar alerta y preparados"" https://t.co/jcu50NHLF4",,,
"1221939657245700096","2020-01-27 23:34:51","Buenos Aires / RJ","apenas aparezca el primer caso de coronavirus en Argentina voy y le meto por la nariz sopa de murciélago a Ginés, alguien se prende?",,,
"1221939648227880960","2020-01-27 23:34:49","República Dominicana","Feris Iglesias pide aislar personas que lleguen de China para evitar coronavirus penetre al país.https://t.co/iJelQuT0Fe",,,
"1221939643794579457","2020-01-27 23:34:48","CDMX","Alemania acaba de confirmar su primer caso del #coronavirus #nCoV19 🇩🇪",,,
"1221939627407413249","2020-01-27 23:34:44","Valle De La Pascua, Venezuela","Canadá pide a sus ciudadanos ""evitar todos los viajes"" a la provincia china donde se originó el coronavirus - RT https://t.co/EiWlZ1jEsX",,,
"1221939604422565888","2020-01-27 23:34:38","Montevideo, Uruguay","#ÚLTIMAHORA Primer caso confirmado de coronavirus en Alemania (oficial). #AFP https://t.co/tdrj9JECM1",,,
"1237891048711417856","2020-03-11 23:59:59","Argentina ","Una versión del Eternauta donde somos millenials bancándola contra el Coronavirus y bandas de rugbiers chetos del campo en las calles.",,,
"1237891047239213058","2020-03-11 23:59:59","Dallas Texas USA ","Última hora en Dallas: Autoridades confirman la cancelación del famoso desfile de St. Patrick’s Day debido a preocupaciones por el coronavirus. Más aquí: https://t.co/y4CeKn2k7r vía @Telemundo39",,,
"1237891046840741889","2020-03-11 23:59:59","Buenos Aires","Coronavirus declarado pandemia x la OMS y en Twitter siguen con la estúpida grieta partidaria 😱",,,
"1237891042159898625","2020-03-11 23:59:58","Panamá","Los casos de COVID-19 se registran mayoritariamente en el área capital de Panamá, indica la ministra de Salud, Rosario Turner. #NoticiasTVN #COVID19 https://t.co/mBHxhumBYN",,,
"1237891041119711234","2020-03-11 23:59:57","Badajoz, España","Estoy hasta los huevos del coronavirus ya, no sabéis hablar de otra puta cosa",,,
"1237891040310226951","2020-03-11 23:59:57","MEXICO","Cinco países de Latinoamérica imponen restricciones a los viajeros provenientes de países con coronavirus ¿que espera México? https://t.co/XNyHQCUATC vía @el_pais",,,
"1237891040259923968","2020-03-11 23:59:57","SanCristobal - TACHIRA","El milagro es q somos los castigados de @realDonaldTrump en este momento. Damos gracias por el bloqueo y sanciones del imperio. Una de las saciones son a las aerolineas y por ahi es q viene la pandemia. Ganando se pierde y perdiendo se gana, q nuestro caso🙏🏻 Gracias Padre Eterno https://t.co/v26uYJDoAJ","“No hay Coronavirus en Corea del Norte, Cuba, Nicaragua y Venezuela. Será que los milagros existen?” Lucas https://t.co/PLQCupTKGy",,
"1237891038896771072","2020-03-11 23:59:57","Plottier, Argentina","Vamoooo loko q se arranca el año con coronavirus y todo encima",,,
"1237891034639564802","2020-03-11 23:59:56","Madrid","Últimamente solo entro en el server de la Broadchurch gang para rantear por el tema del coronavirus I'm so sorry",,,
"1237891031237939202","2020-03-11 23:59:55","Lima, Perú","@elhigadodmarita Si va a pasar, TODOS vamos a tener Coronavirus en algún momento, así como la gripe aviar, porcina H1N1, H5N5 y otras, esto es incurable, la mayoría seremos portadores de por vida, como lo somos de la gripe. Así que acostúmbrate a la idea.",,,
"1237891030252310529","2020-03-11 23:59:55","Bolivia","#BoliviaDigital 
Coronavirus: Policía inicia operativos para controlar precios de insumos
👉 https://t.co/VH1gLAPa1p https://t.co/N50aIbH06H",,,
"1237891029992222723","2020-03-11 23:59:55","Argentina","Nuevo coronavirus COVID-19
Saber para prevenir. Compartimos información sobre cuidados, medidas de prevención, síntomas y recomendaciones.
+ info: https://t.co/ATNfSR80dr https://t.co/nxrjIgaW08",,,
"1237891028553584640","2020-03-11 23:59:54","Viña del Mar, Chile","Revisa aquí las nuevas formas de saludarnos, como manera preventiva ante el Coronavirus. #IstCuidaLaVida 
*MutualidadFiscalizadaPorSuseso https://t.co/qWPWHXBJGG",,,
"1237891027945455617","2020-03-11 23:59:54","Bogotá, Colombia","#ENVIVO ""Tenemos que evitar el contacto directo"": la alcaldesa @ClaudiaLopez habla sobre las precauciones que se deben tener para evitar contagiarse de Covid-19. 
https://t.co/6n0uesbi4B",,,
"1237891027639226368","2020-03-11 23:59:54","República Dominicana","Caída del precio del petróleo: las consecuencias para América Latina de la caída del valor del crudo en medio de la crisis por el coronavirus https://t.co/njBNdyHyB4",,,
"1237891023205888008","2020-03-11 23:59:53","USA","Para que se rían un poco de este desmadre del Coronavirus...
Yo, preocupado por el papel de baño porque dicen que ya no hay en las tiendas.
Mi esposo y yo
🤣🤣🤣🤣 https://t.co/9Cm9hYHKWj",,,
"1237891022933217282","2020-03-11 23:59:53","Mexico City, Mexico","Cómo que con esto del #coronavirus ver series o películas de virus mortales en #netflix ya da cosa no creen?",,,
"1237891019158351872","2020-03-11 23:59:52","Guadalajara, Jalisco","@PendejaTejana Andele mija vaya a que le peguen el pinche Coronavirus, bieja imprudente.",,,
"1237891018785034241","2020-03-11 23:59:52","El Salvador","@CeciiGF @soloensivar1 @LaMaraDice Y yo tenia que ir, y no por el coronavirus 😑",,,
"1237891017447100416","2020-03-11 23:59:52","Catamarca, Argentina","Justo que empezaba la universidad coronavirus y la concha!! DEJAME AL MENOS DEPRIMIRME UNA VEZ POR DESAPROBAR UNA MATERIA NO SE ALGOOO",,,
"1237891017358970886","2020-03-11 23:59:52","México","@angelicotryy En Mexico nos la pela el #coronavirus con una pasada de la pomada de la campana y vick vaporub... jajajaj",,,
"1237891013877743627","2020-03-11 23:59:51","Cusco","#QosqoTikarinampaq
A convocatoria del alcalde del Cusco, Ricardo Valderrama, las dependencias y empresas municipales implementarán acciones de prevención ante el avance del Coronavirus, las cuales se reforzarán con estrategias que eviten su propagación. https://t.co/WlG9EFODFK",,,
"1237891012992749569","2020-03-11 23:59:51","Ciudad Autónoma de Buenos Aire","La uba solo envió un comunicado diciendo que los chetos que se fueron a Europa y asia, y tuvieron contacto con alguno de los casos confirmados de Coronavirus no vayan a clase ps porque sino serían re kagones",,,
"1237891012153864194","2020-03-11 23:59:50","Costa Rica","@Aguiluz_Mafe @vicerdas Es una galleta conmemorativa del covid-19 😿",,,
"1237891011516354564","2020-03-11 23:59:50","Ciudad Autónoma de Buenos Aire","MUY IMPORTANTE: La tasa de mortalidad del Coronavirus, de acuerdo a la edad, salud y sexo. F: (CHINA) CCCPE @edithfebles @ZOLFM1065 @Diariodigitaldo @CDN37 @SIN24Horas @ListinDiario @elnuevodiariord @nuriapiera @SaludPublicaRD https://t.co/ZMqVZrCxWW",,,
"1237891010992025604","2020-03-11 23:59:50","Ambato, Ecuador","Se viene! Se viene!
Los chismes en el bus son buenazos!
La ciudad está preparada?
@Salud_Ec @horatungurahua @gadambato @Lenin",,,
"1237891010941706243","2020-03-11 23:59:50","Panamá","COMUNICADO
Panamá, 11 de marzo de 2020
MEDIDAS ADOPTADAS POR CONDICIÓN NACIONAL DE COVID-19
Debido a la situación de coronavirus en Panamá, como medida de 
prevención, la Fundación para la Conservación de los… https://t.co/zgE6TuLV2U",,,
"1237891008668418049","2020-03-11 23:59:50","Antigua, Guatemala","Si el coronavirus ayuda a bajar de peso, si lo quiero 😌😅",,,
"1237891007485636608","2020-03-11 23:59:49"," / México","El Coronavirus está a 3  de noquear a los juegos Olimpicos de Tokio 2020",,,
"1237891006965534720","2020-03-11 23:59:49","Honduras","Ministro @ReinaldoHN, realizó alianza estratégica con la @CONAFEPH2, para replicar mensaje de prevención del Coronavirus a través de todos los patronatos que lo conforman, también aprovechó para entregar 22 mil libras de arroz de China Taiwán. 
1237891004788658176,2020-03-11 23:59:49,""Monterrey, Nuevo León","El Coronavirus me arruinó la vida",,
"1237891003907846145","2020-03-11 23:59:48","Madrid, Comunidad de Madrid","@relatandohisto1 Auguro, Ábalos será el primero en decir que que no aceptan lecciones de políticos que estando enfermos durante crisis de coronavirus, se saluda con todos los suyos.",,,
"1237890998035828741","2020-03-11 23:59:47","Panamá","Mucha gente que quiere evitar contraer el coronavirus puede trabajar desde su casa o llamar enfermo si siente algún síntoma, pero una cantidad de personas que están en contacto con el público no pueden darse ese lujo. 
https://t.co/8zdUKHwXTI",,,
"1237890994411982848","2020-03-11 23:59:46","Monterrey","Que el coronavirus ya llego a Monterrey? avisenme🥴",,,
"1237890992969113600","2020-03-11 23:59:46","Guatemala","@Polaris_2111 Ya leyó lo que dice sobre el coronavirus en el bote de Lysol",,,
"1237890992696516615","2020-03-11 23:59:46","Utah, USA","Si tienes menos 55 años y no sufres de diabetes, hipertensión o problemas al corazón, por favor no seas subnormal de comprar todas las mascarillas que puedas. Para ti el COVID-19 no es letal, pero para un anciano de las de 60 sí y ellos no encuentran mascarillas o respiradores.",,,
"1237890986610745344","2020-03-11 23:59:44","ARGENTINA","Así q denunciaron penalmente a ginesito?? Mira.....  #coronavirus",,,
"1237890984387567616","2020-03-11 23:59:44","Sur Ciudad de México","En de-valuación de empresas
CHINA APROVECHO Compro ACCIONES
de Grandes Empresas
YA ES ACCIONISTA MAYORITARIO
China aprovechó el pánico de los “mercados”
por el coronavirus
y compró acciones de empresas a precios regalados
https://t.co/HH8IgoOkYW vía @misionesplural",,,
"1237890982177173505","2020-03-11 23:59:43","Quilmes, Argentina","Primer caso de coronavirus en Quilmes y no soy yo, una bien jajsjsjs",,,
"1237890981841657856","2020-03-11 23:59:43","Santiago, Chile","Cancelaron lo de Wu Tang Clan por el Covid-19 :(",,,
"1237890979698323456","2020-03-11 23:59:43","Bogotá, D.C., Colombia","Cuatro hombres y diez mujeres contagiados de coronavirus en Panamá. Hay uno en cuidados intensivos, informa el ministerio de Salud. No descarta que haya otros casos pero los afectados pudieran estar asintomáticos. #11Marzo https://t.co/YH214U8mia",,,
"1237890976296779782","2020-03-11 23:59:42","Sevilla, España","Gentes de Madrid, una cosa, sabéis que os podéis limpiar el culo sólo con agua no??? #coronavirus https://t.co/rIFA5jrnab",,,
"1237890975831228417","2020-03-11 23:59:42","Bogotá","El amor en los tiempos del coronavirus 😷😷😷",,,
"1237890975453687809","2020-03-11 23:59:42","Bogotá, Colombia","La primera medida de prevención en una organización ante el #Covid19 es NO hacer reuniones de planeación e información con todos los responsables para prevenir y contener el contagio del coronavirus . Y si la hacen, por favor no se saluden de mano o con un beso al llegar.",,,
"1237890974073815042","2020-03-11 23:59:41","Neiva, Colombia","¿La prohibicion de las aglomeraciones multitudinarias de personas como prevención al #Covid19Colombia #Covid_19 también va a aplicar para #SemanaSanta2020 y para #FILBo2020? @gusgomez1701 @MabelLaraNews @CaracolRadio @darcyquinnr @gabodelascasas",,,
"1237890971037126659","2020-03-11 23:59:41","Huelva, Andalucía","Hay algo muchísimo peor que el coronavirus y es este pueblo",,,
"1237890968717627393","2020-03-11 23:59:40","Argentina","Una de mis amigas también tiene 1 caso de coronavirus en su pueblito. Somos las infectadas jajajajjq",,,
"1237890964724670466","2020-03-11 23:59:39","Río Cuarto, Argentina","Acabo de ver las medidas de prevención de la UNRC con el coronavirus y caí en la cuenta que el coronavirus se va a hacer un festín en la Libero jsjsjsjss",,,
"1237890963927793665","2020-03-11 23:59:39","Managua","Me acaban de decir que les voy a pasar el coronavirus por ser achinada :(",,,
"1237890963051139072","2020-03-11 23:59:39","Aqui, hoy, alla, mañana ...","🚨 #INFORMACION 🚨
A la población en general que ha acudido a Pricesmart a comprar cantidades industriales de papel higiénico , se les informa , que el coronavirus no dá diarrea.
1237890963001020416,2020-03-11 23:59:39,Las Heras-Mendoza-Argentina,@gabrielpi07 Consulta?! Los estudios de COVID-19 se hacen en el Lencinas o en el Malbrán de Bs As?!,
1237890962073899008,2020-03-11 23:59:38,Panamá,""La ministra de Salud, indica que todos los pacientes tienen un grupo de personas que le están dando seguimiento. #coronavirus #covid https://t.co/MVXusfsVtz",,,
"1237890960811601920","2020-03-11 23:59:38","México","#URGENTE CONFIRMADO PRIMER CASO DE CORONAVIRUS EN NUEVO LEON",,,
"1237890958605324288","2020-03-11 23:59:38","Guayaquil","@AlsonsoGarciaM Tío @AlsonsoGarciaM si tú info es exacta como ciencia, xq aún no se deshacen d madrid q es una mierda envuelta con papel lustre barato, cuál puta d cailloma, digo deben d mandarlo a reserva sino es a cuarentena x coronavirus, xq ese grone d mierda no es malo ... es malísisimo",,,
"1237890957925691393","2020-03-11 23:59:37","Bogotá","Imagino que el gobierno saldrá a resguardar los fondos privados de pensiones, ante este previsible descalabro bursátil. Está en juego el futuro de la gente y sus familias. #coronavirus",,,
"1237890949591646215","2020-03-11 23:59:35","Houston, TX","Que feo, no? Lo del coronavirus.",,,
"1237890948983480321","2020-03-11 23:59:35","Barquisimeto, Venezuela","@camilocnn En Venezuela tenemos una peste peor que mil coronavirus juntos, han causado la muerte de muchos venezolanos, por hambre, por asesinatos, por violaciones y abusos, por inseguridad, por falta de medicamentos, en fin, ese coronavirus no es nada comparado a esta desgracia.",,,
"1237890948022980608","2020-03-11 23:59:35","Buenos Aires, Argentina","Muy buen gesto el de river al jugar contra un equipo con coronavirus 👏",,,
"1237890944172576770","2020-03-11 23:59:34","Ecuador","Ya es pandemia se propaga muy rápido https://t.co/oIN9vuWUWU","#ATENCIÓN | El nuevo #coronavirus puede ser calificado de ahora en adelante como una #pandemia. El director de la OMS, Tedros Adhanom Ghebreyesus, denunció los ""niveles alarmantes de propagación e inacción"" en todo el mundo por el #covid19 » https://t.co/J0vSqSG2sM https://t.co/LzfM2B61K5",,
"1237890943300194313","2020-03-11 23:59:34","Tel Aviv","@Jonhjoes2 @GlodeJo07 Y aunque los escondan, no te mueres de coronavirus a menos que tú suerte sea una mierda.",,,
"1237890942436175874","2020-03-11 23:59:34","Cordoba, Argentina","Cifras de la bajisima mortalidad del #coronavirus 
1237890936106967042,2020-03-11 23:59:32,""Callao, Peru","Martín Vizcarra anuncia suspensión de clases hasta el 30 de marzo por coronavirus: Esta mañana, el mandatario confirmó la suspensión de clases del año escolar hasta la última semana de marzo tanto para colegios particulares y estatales por los últimos 13… https://t.co/jlYIpT1PJ0 https://t.co/JN0ZhR49jo",,
"1237890935989534721","2020-03-11 23:59:32","San José, Costa Rica","MEP analiza solicitud de diputados de suspender clases por nuevo coronavirus: ‘las decisiones no pueden ser de orden político’ https://t.co/SSpuNPY4Z4 https://t.co/P8FeAeMojT",,,
"1237890935813365762","2020-03-11 23:59:32","Barquisimeto, Lara. Venezuela","Ayer Maduro dijo que en Venezuela habían descartado 20 casos sospechosos de Coronavirus. Osea que 16 de esos 20 eran en Barquisimeto???? #NoLoSéRick https://t.co/jYRMAqZFaa","El secretario de salud en el estado Lara Javier Cabrera, ha informado que 16 casos SOSPECHOSOS de Coronavirus han sido descartado en la entidad por el grupo de especialistas que han sido desplegados para atender la alerta epidemiológica https://t.co/sSHXzHJyLL",,
"1237890935163256835","2020-03-11 23:59:32","El Salvador","La OMS ha compartido consejos para la población ante el #Covid19. Recuerda que es importante, ante la alerta emitida por #Coronavirus consultar información confiable.
https://t.co/HJYVPfA0bf",,,
"1237890933082869761","2020-03-11 23:59:32","Cartagena, Colombia.","En este momento Bogotá decreta alerta amarilla por pandemia de coronavirus.
- Incrementar el uso antiséptico de lavado dé manos.
- Estornudar con él antebrazo.
- Las personas con gripa no deberán salir de su casa.
Esta alerta y decreto tiene fuerza legal.",,,
"1237890928271998977","2020-03-11 23:59:30","Terrassa, España","@Sergio_SSDDCC Como en toda pandemia, siempre existen los que se dedican a hacer el gilipollas 🤷‍♀️😂
https://t.co/c545B98H94","Feliz día internacional de la croqueta 😂 #ResidentEvil6 🦒 https://t.co/3hiTLHDKyu",,
"1237890925184946178","2020-03-11 23:59:30","Aspe, Alicante","La sangre y el cuerpo de Cristo (griegos por su puesto) no transmiten el coronavirus: https://t.co/cMz29AcxQ2",,,
"1237890924803284994","2020-03-11 23:59:30","Bogotá, D.C., Colombia","Recuerda: Si pudiste con la gonorrea de tu ex, el coronavirus no te hara ni cosquillas.",,,
"1237890921435291650","2020-03-11 23:59:29","México","AVISO: Las siete fechas del tour de 'ATEEZ  The Fellowship: Map The Treasure in Europe’ serán pospuestas debido al Coronavirus
Por favor tomen las medidas necesarias para mantenerse sanxs💜 @ATEEZofficial https://t.co/tzFgjUKgPP",,,
"1237890919489327105","2020-03-11 23:59:28","Ecuador","El padre Leonardo Ricotta salió a las calles de Italia para combatir el #coronavirus con el Único que lo puede detener.
https://t.co/BLKgH6Rhxm",,,
"1237890909871542274","2020-03-11 23:59:26","Lugo, Galicia, España","#Coronavirus ❌ Italia cierra todos los comercios del país, excepto los de primera necesidad como supermercados o farmacias https://t.co/X725UbMcdK",,,
"1237890907505979392","2020-03-11 23:59:25","El Salvador","🚨ÚLTIMA HORA🚨
Daniele Rugani🇮🇹 de la Juventus se convierte en el primer jugador de la #SerieA  en dar positivo por #coronavirus. https://t.co/p2ApfBIZEn",,,
"1237890904968409089","2020-03-11 23:59:25","Jerez de la Frontera, España","A lo mejor tiene el coronavirus y no tienes narices de reconocerlo, como han hecho Ortega Smith o Ana Pastor https://t.co/fAfCFtVSML","Se busca político desaparecido:
41 años.
Zona de Galapagar.
Por favor, si alguien lo ha visto, pónganse en contacto con las autoridades más próximas.
Gracias. https://t.co/6oKSTCum0P",,
"1237890903215206401","2020-03-11 23:59:24","Bogotá","@ofi_crazy Era positivo para coronavirus y se escapó de las unidades deportivas 😳",,,
"1237890902552535040","2020-03-11 23:59:24","Uruguay","Usemos el #Tarifazo como escusa para culpar al nuevo gobierno. Un #Tarifazo que tuvo que haber hecho el FA pero ya sabemos que su técnica especial es el juego sucio.
Y la desestabilización es global, es una cadena de sucesos que llevan a esto originado por la actual pandemia.",,,
"1237890899163500546","2020-03-11 23:59:23","San Luis, Argentina","El coronavirus me persigue ndea",,,
"1237890897884270593","2020-03-11 23:59:23","El Salvador","En ""cuarentena nacional"" y el inútil del @FredckBenitez aún sigue como presidente de @ANDASV 
Con que agua limpia nos lavaremos las manos para evitar contagios del coronavirus
Algo no cuadra 🤔",,,
"1237890895044722688","2020-03-11 23:59:22","Guatemala","Gracias coronavirus-19 https://t.co/ybWTwaBWuM","Japan may have to cancel the Olympics https://t.co/JY9EJvqwgH",,
"1237890882927382529","2020-03-11 23:59:20","Córdoba, Argentina","Llego a perder el semestre por culpa de los chetos que se fueron al exterior en pleno Coronavirus y les juro que quemo todo.",,,
"1237890881841025024","2020-03-11 23:59:19","Cali, Colombia","Tengo noticias por Twitter que #Petro adquirió el Coronavirus...
Pedimos a todos orar por la salud de esa pobre bacteria, que Dios la ampare de cualquier antibiotico y demás agentes terapéuticos...
Cadena de oración por la bacteria, Animo bacteria tu puedes.. 🙏",,,
"1237890879383355392","2020-03-11 23:59:19","Madrid ,Spain","@xdd_babi Yo no tengo el coronavirus yo tengo el babivirus",,,
"1237890878934413313","2020-03-11 23:59:19","California, USA","Desde hace un mes están publicando que #ElSalvador  tiene más de 60 casos de coronavirus pero no dicen los nombres de los laboratorios , no muestras los exámenes y no muestran a los médicos que están atendiendo a esos supuestos contagiados 🤔 https://t.co/dcW0ivooVp","@nnyMontes @nayibbukele En realidad piensa eso aquí hay casos ocultos y la verdad lo huso porque pronto se le saldrá de las manos no es xq sea una persona cachimbona",,
"1237890875121754120","2020-03-11 23:59:18","Distrito Nacional, Republica Dominicana","Dan negativos nueve casos sospechosos de coronavirus en el país https://t.co/YjC8TUmBNi",,,
"1237890871804055557","2020-03-11 23:59:17","Medellín, Antioquia","El covid-19 se salió de control 😰😰 ahora si, que sustoooo...",,,
"1237890870503849985","2020-03-11 23:59:17","Estambul, Turquía","Y si realmente no hay #coronavirus en Nicaragua ""todavía"" y mucho jodemos... a lo mejor Dios se esta apiadando (MÁS) de nosotros 😂",,,
"1237890866988998656","2020-03-11 23:59:16","Xixón, Asturies.","@EduAguirre7 el Coronavirus es malo pero tú eres peor 🤣",,,
"1237890865063964672","2020-03-11 23:59:15","Caracas, Venezuela","CANCELADO: El Annual Meeting 2020 del American College of Physicians en Los Angeles (EEUU) está cancelado por motivos de salud pública ante el #Coronavirus. 
1237890863155384320,2020-03-11 23:59:15,""Miami, Florida","Preparados y protegidos contra el #coronavirus https://t.co/Jlr1Qnax9F",,
"1237890860345257985","2020-03-11 23:59:14","Riaño, Langreo","@pabloVeg85 @Victor__Alvarez @Noxaso @PabloFR_ Lo que está claro es que hay poco que hacer, o se busca una solución a lo que cada uno pone una pega o se acaba esto a puerta cerrada. Lo que está claro es que esto del coronavirus no va a ser ni 15 días ni 1 mes.",,,
"1237890855744069637","2020-03-11 23:59:13","tejupilco","Si muero de dengue, digan que fue coronavirus, prefiero que crean que fue por ir a Europa, y no por lavar el tinaco de la casa.",,,
"1237890855735676930","2020-03-11 23:59:13","La Ceiba, Honduras","@virlee11 Es que ya la cagan ojalá se infecten toda esa mara que anda publicando esa paja del Coronavirus es que no les ha pegado dengue es 😂🧐",,,
"1237890855316246534","2020-03-11 23:59:13","Gran Canaria, África.","Todas las pop girls este año están sacando temazos para reforzar las defensas de la música pop y protegerla del coronavirus. https://t.co/9nU8Z6xXfq","“Kings and Queens” out tomorrow!!!!! 🎸 ⚔️ Who’s counting down?! https://t.co/ypOd8CxLoC",,
"1237890855219822596","2020-03-11 23:59:13","Panamá","#EsNoticia 🔵 Tenemos 14 casos:  4 hombres y 10 mujeres en las áreas de San Francisco, Las Cumbres, Pedregal, Bella Vista..."", dijo Dra. @NadjaPorcell directora nacional de Salud Pública del @MINSAPma #Coronavirus #Covid19 https://t.co/sxspS6Ifet",,,
"1237890854632615936","2020-03-11 23:59:13","Venezuela","Migración Colombia: “Se instalarán cámaras térmicas en la frontera con Venezuela para detección del coronavirus” https://t.co/gPTtisM8HM",,,
"1237890849427427335","2020-03-11 23:59:12","Panamá","Sube a 14 el número de casos de COVID-19 en Panamá. Extienden la suspensión de las clases al interior del país #coronaviruspanama",,,
"1237890848911536130","2020-03-11 23:59:11","Murcia, Región de Murcia","Mi cara cuando veo al informático creador del propio año 2020:
*insertar posible tercers guerra mundial* (sin desenlace)
*insertar pandemia* (fin?¿/humanidad01/) https://t.co/vkRrjAJKNg","https://t.co/wdxIUFqzTs",,
"1237890841659633664","2020-03-11 23:59:10","Panamá","El corte de los 14 es de hoy a las 4:00 pm.
Se eleva a 14 los casos de coronavirus. 10 mujeres y 4 hombres. Todos en la ciudad capital. https://t.co/wkdcQoAc33",,,
"1237890836580294659","2020-03-11 23:59:08","General Roca, Argentina","El coronavirus llega a dejarme sin clases y rompo todo, porque mi plan de estudio ya esta armado, NADA PUEDE SALIR MAL ok?",,,
"1237890833707339776","2020-03-11 23:59:08","Venezuela","@aurelia2312 ""El Coronavirus no es gran cosa""... https://t.co/LdGhqw8zhj",,,
"1237890833589903360","2020-03-11 23:59:08","El Salvador.","⚠️Estamos en cuarentena Nacional a raíz del Covid 19 🦠 
Se prohíbe por 30 dias:
1- Entrada de turistas al país 
2- Suspensión de clases en todos los niveles 
3- Eventos sociales, partidos de fútbol, conciertos y todo tipo de evento. Etc...
Que Dios bendiga a El Salvador 🇸🇻 💙",,,
"1237890833556205569","2020-03-11 23:59:08","Córdoba, Argentina","@arrobaAgu Si es tan bueno porque tiene coronavirus?",,,
"1237890832570535936","2020-03-11 23:59:08","Lima, Perú","Coronavirus | De Gamarra para el mundo: la mascarilla especial que prepara el emporio comercial mas grande del Perú 
1237890832193056773,2020-03-11 23:59:07,los olivos lima-peru,@ActualidadRT Ojalá nunca le dé el coronavirus a ese oficial.,
1237890832121749504,2020-03-11 23:59:07,""Salcoatitan, El Salvador","Guatemala, Nicaragua y El Salvador aún no reportan casos de Coronavirus.
Son los únicos países de América continental que no tienen casos, casualmente, estos países también tienen los sistemas de salud más precarios de la región y gobiernos que viven una fantasía.
Curioso, ¿no?",,
"1237890830293032962","2020-03-11 23:59:07","Ex-República de Venezuela ","Coronavirus, por Laureano Márquez https://t.co/42XKDZ33y3",,,
"1237890827696738309","2020-03-11 23:59:06","Caracas, Venezuela","ÚLTIMA HORA | Declaran alerta amarilla por Coronavirus en Bogotá https://t.co/ygtdSApSrH",,,
"1237890823624093696","2020-03-11 23:59:05","Panamá","De los 14 casos de COVID-19 hasta la fecha en Panamá 4 son hombres y 10 son mujeres y Se concentran en Panamá Norte, San Miguelito y Juan Díaz confirma el Ministerio de Salud.",,,
"1237890820855889920","2020-03-11 23:59:05","San Salvador, El Salvador","Al primer caso de coronavirus llévenlo a la familia de este man para que ya no se reproduzcan. https://t.co/IWNK8yT3Hv","Al primer caso de coronavirus llevenlo a chafa para que acabe con la plaga de imbéciles.",,
"1237890820113498117","2020-03-11 23:59:05","San José, Costa Rica","@Sofiia29Porras Si, podría ser, lo que sucede es que uno no puede poner su propio codo en su boca...jajaja...por eso también es importante lavarse las manos cuando se tocan superficies que puedan tener contacto con el coronavirus. 🤗",,,
"1237890820100874240","2020-03-11 23:59:05","Villa Ballester","Con esto del coronavirus es Punto a favor  para los pobres que No viajamos en avión y traemos esta peste acá.",,,
"1237890819929112576","2020-03-11 23:59:05","San Francisco de Quito","Otro cliente más infectado de Ransomware, al parecer han hecho uno en honor al coronavirus, encripta los archivos como .ncov",,,
"1237890819706589187","2020-03-11 23:59:04","Chañarmuyo - Famatina ","La OMS declaró al coronavirus como una pandemia https://t.co/w9DNhghWca vía @FM HORIZONTE 106.3",,,
"1237890817429131271","2020-03-11 23:59:04","Cochabamba Bolivia","La nación centroamericana restringirá la entrada al país a viajeros procedentes de países ""con alta incidencia"" de coronavirus, tras confirmar los primeros dos casos de contagiados con el virus en su territorio. https://t.co/d9bryPFnpj",,,
"1237890816376360960","2020-03-11 23:59:04","España","El coronavirus no puede matarme porque yo morí el día que Lao mató a Ash",,,
"1237890816036581377","2020-03-11 23:59:04","Germany","Más de 1.500 casos y solo tres muertos: ¿cómo ha logrado Alemania contener el Covid-19? https://t.co/ObGomUErgB",,,
